model_index,random_state,max_depth,criterion,min_samples_leaf,accuracy,precision_class_1,precision_class_2,precision_class_3,precision_class_4,average precision,recall_class_1,recall_class_2,recall_class_3,recall_class_4,average recall,f_measure_class_1,f_measure_class_2,f_measure_class_3,f_measure_class_4,average f_measure
1964,14,8,entropy,7,0.825,0.8571428571428571,0.8394160583941606,0.7592592592592593,0.0,0.6139545436990692,0.7924528301886793,0.8582089552238806,0.7884615384615384,0.0,0.6097808309685245,0.8235294117647058,0.8487084870848708,0.7735849056603773,0,0.6114557011274885
1965,14,8,entropy,8,0.8083333333333333,0.8571428571428571,0.8214285714285714,0.7254901960784313,0.0,0.601015406162465,0.7924528301886793,0.8582089552238806,0.7115384615384616,0.0,0.5905500617377554,0.8235294117647058,0.8394160583941606,0.7184466019417477,0,0.5953480180251536
1966,14,8,entropy,9,0.8125,0.8571428571428571,0.8226950354609929,0.74,0.0,0.6049594731509624,0.7924528301886793,0.8656716417910447,0.7115384615384616,0.0,0.5924157333795464,0.8235294117647058,0.8436363636363635,0.7254901960784313,0,0.5981639928698752
1967,14,8,entropy,10,0.8125,0.8571428571428571,0.8226950354609929,0.74,0.0,0.6049594731509624,0.7924528301886793,0.8656716417910447,0.7115384615384616,0.0,0.5924157333795464,0.8235294117647058,0.8436363636363635,0.7254901960784313,0,0.5981639928698752
1968,14,8,entropy,11,0.8125,0.8571428571428571,0.8226950354609929,0.74,0.0,0.6049594731509624,0.7924528301886793,0.8656716417910447,0.7115384615384616,0.0,0.5924157333795464,0.8235294117647058,0.8436363636363635,0.7254901960784313,0,0.5981639928698752
1969,14,8,entropy,12,0.8083333333333333,0.8541666666666666,0.8169014084507042,0.74,0.0,0.6027670187793428,0.7735849056603774,0.8656716417910447,0.7115384615384616,0.0,0.5876987522474709,0.811881188118812,0.8405797101449274,0.7254901960784313,0,0.5944877735855427
1970,14,8,entropy,13,0.8041666666666667,0.8666666666666667,0.8125,0.7254901960784313,0.0,0.6011642156862745,0.7358490566037735,0.8731343283582089,0.7115384615384616,0.0,0.5801304616251111,0.7959183673469387,0.841726618705036,0.7184466019417477,0,0.5890228969984306
1971,14,8,entropy,14,0.8041666666666667,0.8478260869565217,0.8125,0.74,0.0,0.6000815217391304,0.7358490566037735,0.8731343283582089,0.7115384615384616,0.0,0.5801304616251111,0.7878787878787878,0.841726618705036,0.7254901960784313,0,0.5887739006655638
1972,14,8,entropy,15,0.7958333333333333,0.8,0.8384615384615385,0.7,0.0,0.5846153846153845,0.7547169811320755,0.8134328358208955,0.8076923076923077,0.0,0.5939605311613196,0.7766990291262137,0.8257575757575758,0.75,0,0.5881141512209473
1973,14,8,entropy,16,0.7958333333333333,0.8,0.8384615384615385,0.7,0.0,0.5846153846153845,0.7547169811320755,0.8134328358208955,0.8076923076923077,0.0,0.5939605311613196,0.7766990291262137,0.8257575757575758,0.75,0,0.5881141512209473
1974,14,8,entropy,17,0.7958333333333333,0.8,0.8384615384615385,0.7,0.0,0.5846153846153845,0.7547169811320755,0.8134328358208955,0.8076923076923077,0.0,0.5939605311613196,0.7766990291262137,0.8257575757575758,0.75,0,0.5881141512209473
1975,14,8,entropy,18,0.7875,0.7777777777777778,0.8195488721804511,0.7169811320754716,0.0,0.5785769455084251,0.7924528301886793,0.8134328358208955,0.7307692307692307,0.0,0.5841637241947014,0.7850467289719626,0.8164794007490638,0.7238095238095238,0,0.5813339133826375
1976,14,8,entropy,19,0.7875,0.7777777777777778,0.8195488721804511,0.7169811320754716,0.0,0.5785769455084251,0.7924528301886793,0.8134328358208955,0.7307692307692307,0.0,0.5841637241947014,0.7850467289719626,0.8164794007490638,0.7238095238095238,0,0.5813339133826375
1977,14,8,log_loss,1,0.9041666666666667,1.0,0.9318181818181818,0.7931034482758621,0.0,0.6812304075235109,0.9056603773584906,0.917910447761194,0.8846153846153846,0.0,0.6770465524337673,0.9504950495049505,0.924812030075188,0.8363636363636363,0,0.6779176789859437
1978,14,8,log_loss,2,0.8833333333333333,0.9387755102040817,0.9022556390977443,0.7931034482758621,0.0,0.658533649394422,0.8679245283018868,0.8955223880597015,0.8846153846153846,0.0,0.6620155752442433,0.9019607843137256,0.8988764044943821,0.8363636363636363,0,0.6593002062929361
1979,14,8,log_loss,3,0.8666666666666667,0.9545454545454546,0.8652482269503546,0.8,0.0,0.6549484203739524,0.7924528301886793,0.9104477611940298,0.8461538461538461,0.0,0.6372636093841388,0.865979381443299,0.8872727272727273,0.8224299065420562,0,0.6439205038145206
1980,14,8,log_loss,4,0.8708333333333333,0.8846153846153846,0.9,0.7931034482758621,0.0,0.6444297082228116,0.8679245283018868,0.8731343283582089,0.8846153846153846,0.0,0.6564185603188701,0.8761904761904762,0.8863636363636365,0.8363636363636363,0,0.6497294372294372
1981,14,8,log_loss,5,0.8583333333333333,0.8823529411764706,0.8914728682170543,0.7666666666666667,0.0,0.6351231190150479,0.8490566037735849,0.8582089552238806,0.8846153846153846,0.0,0.6479702359032126,0.8653846153846154,0.8745247148288975,0.8214285714285715,0,0.6403344754105211
1982,14,8,log_loss,6,0.8541666666666666,0.9545454545454546,0.8676470588235294,0.75,0.0,0.643048128342246,0.7924528301886793,0.8805970149253731,0.8653846153846154,0.0,0.6346086151246669,0.865979381443299,0.874074074074074,0.8035714285714286,0,0.6359062210222004
1983,14,8,log_loss,7,0.8333333333333334,0.8571428571428571,0.8518518518518519,0.7678571428571429,0.0,0.6192129629629629,0.7924528301886793,0.8582089552238806,0.8269230769230769,0.0,0.6193962155839092,0.8235294117647058,0.8550185873605949,0.7962962962962962,0,0.6187110738553993
1984,14,8,log_loss,8,0.8083333333333333,0.8571428571428571,0.8214285714285714,0.7254901960784313,0.0,0.601015406162465,0.7924528301886793,0.8582089552238806,0.7115384615384616,0.0,0.5905500617377554,0.8235294117647058,0.8394160583941606,0.7184466019417477,0,0.5953480180251536
1985,14,8,log_loss,9,0.8125,0.8571428571428571,0.8226950354609929,0.74,0.0,0.6049594731509624,0.7924528301886793,0.8656716417910447,0.7115384615384616,0.0,0.5924157333795464,0.8235294117647058,0.8436363636363635,0.7254901960784313,0,0.5981639928698752
1986,14,8,log_loss,10,0.8125,0.8571428571428571,0.8226950354609929,0.74,0.0,0.6049594731509624,0.7924528301886793,0.8656716417910447,0.7115384615384616,0.0,0.5924157333795464,0.8235294117647058,0.8436363636363635,0.7254901960784313,0,0.5981639928698752
1987,14,8,log_loss,11,0.8125,0.8571428571428571,0.8226950354609929,0.74,0.0,0.6049594731509624,0.7924528301886793,0.8656716417910447,0.7115384615384616,0.0,0.5924157333795464,0.8235294117647058,0.8436363636363635,0.7254901960784313,0,0.5981639928698752
1988,14,8,log_loss,12,0.8083333333333333,0.8541666666666666,0.8169014084507042,0.74,0.0,0.6027670187793428,0.7735849056603774,0.8656716417910447,0.7115384615384616,0.0,0.5876987522474709,0.811881188118812,0.8405797101449274,0.7254901960784313,0,0.5944877735855427
1989,14,8,log_loss,13,0.8041666666666667,0.8666666666666667,0.8125,0.7254901960784313,0.0,0.6011642156862745,0.7358490566037735,0.8731343283582089,0.7115384615384616,0.0,0.5801304616251111,0.7959183673469387,0.841726618705036,0.7184466019417477,0,0.5890228969984306
1990,14,8,log_loss,14,0.8041666666666667,0.8478260869565217,0.8125,0.74,0.0,0.6000815217391304,0.7358490566037735,0.8731343283582089,0.7115384615384616,0.0,0.5801304616251111,0.7878787878787878,0.841726618705036,0.7254901960784313,0,0.5887739006655638
1991,14,8,log_loss,15,0.7958333333333333,0.8,0.8384615384615385,0.7,0.0,0.5846153846153845,0.7547169811320755,0.8134328358208955,0.8076923076923077,0.0,0.5939605311613196,0.7766990291262137,0.8257575757575758,0.75,0,0.5881141512209473
1992,14,8,log_loss,16,0.7958333333333333,0.8,0.8384615384615385,0.7,0.0,0.5846153846153845,0.7547169811320755,0.8134328358208955,0.8076923076923077,0.0,0.5939605311613196,0.7766990291262137,0.8257575757575758,0.75,0,0.5881141512209473
1993,14,8,log_loss,17,0.7958333333333333,0.8,0.8384615384615385,0.7,0.0,0.5846153846153845,0.7547169811320755,0.8134328358208955,0.8076923076923077,0.0,0.5939605311613196,0.7766990291262137,0.8257575757575758,0.75,0,0.5881141512209473
1994,14,8,log_loss,18,0.7875,0.7777777777777778,0.8195488721804511,0.7169811320754716,0.0,0.5785769455084251,0.7924528301886793,0.8134328358208955,0.7307692307692307,0.0,0.5841637241947014,0.7850467289719626,0.8164794007490638,0.7238095238095238,0,0.5813339133826375
1995,14,8,log_loss,19,0.7875,0.7777777777777778,0.8195488721804511,0.7169811320754716,0.0,0.5785769455084251,0.7924528301886793,0.8134328358208955,0.7307692307692307,0.0,0.5841637241947014,0.7850467289719626,0.8164794007490638,0.7238095238095238,0,0.5813339133826375
1996,14,9,gini,1,0.85,0.9318181818181818,0.8740740740740741,0.7627118644067796,0.0,0.6421510300747588,0.7735849056603774,0.8805970149253731,0.8653846153846154,0.0,0.6298916339925915,0.8453608247422681,0.8773234200743494,0.8108108108108109,0,0.6333737639068571
1997,14,9,gini,2,0.875,0.8461538461538461,0.9007633587786259,0.8421052631578947,0.0,0.6472556170225917,0.8301886792452831,0.8805970149253731,0.9230769230769231,0.0,0.6584656543118947,0.8380952380952382,0.890566037735849,0.8807339449541285,0,0.6523488051963039
1998,14,9,gini,3,0.8541666666666666,0.84,0.8787878787878788,0.8103448275862069,0.0,0.6322831765935214,0.7924528301886793,0.8656716417910447,0.9038461538461539,0.0,0.6404926564564695,0.8155339805825242,0.8721804511278195,0.8545454545454546,0,0.6355649715639495
1999,14,9,gini,4,0.85,0.8,0.889763779527559,0.8103448275862069,0.0,0.6250271517784415,0.8301886792452831,0.8432835820895522,0.9038461538461539,0.0,0.6443296037952473,0.8148148148148149,0.8659003831417623,0.8545454545454546,0,0.6338151631255079
2000,14,9,gini,5,0.8333333333333334,0.7843137254901961,0.8625954198473282,0.8103448275862069,0.0,0.6143134932309328,0.7547169811320755,0.8432835820895522,0.9038461538461539,0.0,0.6254616792669454,0.7692307692307692,0.8528301886792453,0.8545454545454546,0,0.6191516031138673
2001,14,9,gini,6,0.8291666666666667,0.8333333333333334,0.8455882352941176,0.7903225806451613,0.0,0.6173110373181531,0.660377358490566,0.8582089552238806,0.9423076923076923,0.0,0.6152235015055347,0.7368421052631579,0.8518518518518519,0.8596491228070176,0,0.6120857699805068
2002,14,9,gini,7,0.8125,0.7906976744186046,0.8308823529411765,0.7868852459016393,0.0,0.6021163183153551,0.6415094339622641,0.8432835820895522,0.9230769230769231,0.0,0.6019674847821849,0.7083333333333334,0.8370370370370371,0.8495575221238939,0,0.5987319731235661
2003,14,9,gini,8,0.8,0.8461538461538461,0.8,0.7678571428571429,0.0,0.6035027472527472,0.6226415094339622,0.8656716417910447,0.8269230769230769,0.0,0.578809057037021,0.7173913043478259,0.8315412186379928,0.7962962962962962,0,0.5863072048205288
2004,14,9,gini,9,0.7875,0.8461538461538461,0.8,0.7213114754098361,0.0,0.5918663303909205,0.6226415094339622,0.835820895522388,0.8461538461538461,0.0,0.5761540627775491,0.7173913043478259,0.8175182481751825,0.7787610619469026,0,0.5784176536174778
2005,14,9,gini,10,0.7833333333333333,0.8461538461538461,0.7862068965517242,0.7321428571428571,0.0,0.5911258999621068,0.6226415094339622,0.8507462686567164,0.7884615384615384,0.0,0.5654623291380543,0.7173913043478259,0.8172043010752688,0.7592592592592592,0,0.5734637161705884
2006,14,9,gini,11,0.7833333333333333,0.8461538461538461,0.7862068965517242,0.7321428571428571,0.0,0.5911258999621068,0.6226415094339622,0.8507462686567164,0.7884615384615384,0.0,0.5654623291380543,0.7173913043478259,0.8172043010752688,0.7592592592592592,0,0.5734637161705884
2007,14,9,gini,12,0.7791666666666667,0.8095238095238095,0.7887323943661971,0.7321428571428571,0.0,0.582599765258216,0.6415094339622641,0.835820895522388,0.7884615384615384,0.0,0.5664479669865476,0.7157894736842104,0.8115942028985507,0.7592592592592592,0,0.5716607339605051
2008,14,9,gini,13,0.7833333333333333,0.8292682926829268,0.7902097902097902,0.7321428571428571,0.0,0.5879052350088936,0.6415094339622641,0.8432835820895522,0.7884615384615384,0.0,0.5683136386283387,0.723404255319149,0.815884476534296,0.7592592592592592,0,0.574636997778176
2009,14,9,gini,14,0.7833333333333333,0.7659574468085106,0.7985611510791367,0.7592592592592593,0.0,0.5809444642867267,0.6792452830188679,0.8283582089552238,0.7884615384615384,0.0,0.5740162576089075,0.72,0.8131868131868132,0.7735849056603773,0,0.5766929297117976
2010,14,9,gini,15,0.7666666666666667,0.7659574468085106,0.7724137931034483,0.75,0.0,0.5720928099779897,0.6792452830188679,0.835820895522388,0.6923076923076923,0.0,0.551843467712237,0.72,0.8028673835125447,0.7199999999999999,0,0.5607168458781361
2011,14,9,gini,16,0.7666666666666667,0.7659574468085106,0.7724137931034483,0.75,0.0,0.5720928099779897,0.6792452830188679,0.835820895522388,0.6923076923076923,0.0,0.551843467712237,0.72,0.8028673835125447,0.7199999999999999,0,0.5607168458781361
2012,14,9,gini,17,0.7666666666666667,0.7659574468085106,0.7724137931034483,0.75,0.0,0.5720928099779897,0.6792452830188679,0.835820895522388,0.6923076923076923,0.0,0.551843467712237,0.72,0.8028673835125447,0.7199999999999999,0,0.5607168458781361
2013,14,9,gini,18,0.7583333333333333,0.7659574468085106,0.7984496124031008,0.671875,0.0,0.5590705148029028,0.6792452830188679,0.7686567164179104,0.8269230769230769,0.0,0.5687062690899638,0.72,0.7832699619771862,0.7413793103448276,0,0.5611623180805034
2014,14,9,gini,19,0.7583333333333333,0.7659574468085106,0.7984496124031008,0.671875,0.0,0.5590705148029028,0.6792452830188679,0.7686567164179104,0.8269230769230769,0.0,0.5687062690899638,0.72,0.7832699619771862,0.7413793103448276,0,0.5611623180805034
2015,14,9,entropy,1,0.875,1.0,0.8848920863309353,0.7818181818181819,0.0,0.6666775670372793,0.8301886792452831,0.917910447761194,0.8269230769230769,0.0,0.6437555509823885,0.9072164948453608,0.9010989010989011,0.8037383177570092,0,0.6530134284253177
2016,14,9,entropy,2,0.9,0.9411764705882353,0.9111111111111111,0.8333333333333334,0.0,0.67140522875817,0.9056603773584906,0.917910447761194,0.8653846153846154,0.0,0.672238860126075,0.923076923076923,0.9144981412639405,0.8490566037735849,0,0.6716579170286121
2017,14,9,entropy,3,0.8875,0.9772727272727273,0.8802816901408451,0.8333333333333334,0.0,0.6727219376867265,0.8113207547169812,0.9328358208955224,0.8653846153846154,0.0,0.6523852977492798,0.88659793814433,0.9057971014492754,0.8490566037735849,0,0.6603629108417975
2018,14,9,entropy,4,0.8708333333333333,0.8846153846153846,0.9,0.7931034482758621,0.0,0.6444297082228116,0.8679245283018868,0.8731343283582089,0.8846153846153846,0.0,0.6564185603188701,0.8761904761904762,0.8863636363636365,0.8363636363636363,0,0.6497294372294372
2019,14,9,entropy,5,0.8666666666666667,0.9183673469387755,0.8931297709923665,0.7666666666666667,0.0,0.6445409461494521,0.8490566037735849,0.8731343283582089,0.8846153846153846,0.0,0.6517015791867946,0.8823529411764707,0.8830188679245283,0.8214285714285715,0,0.6467000951323927
2020,14,9,entropy,6,0.8541666666666666,0.9545454545454546,0.8676470588235294,0.75,0.0,0.643048128342246,0.7924528301886793,0.8805970149253731,0.8653846153846154,0.0,0.6346086151246669,0.865979381443299,0.874074074074074,0.8035714285714286,0,0.6359062210222004
2021,14,9,entropy,7,0.8333333333333334,0.8571428571428571,0.8518518518518519,0.7678571428571429,0.0,0.6192129629629629,0.7924528301886793,0.8582089552238806,0.8269230769230769,0.0,0.6193962155839092,0.8235294117647058,0.8550185873605949,0.7962962962962962,0,0.6187110738553993
2022,14,9,entropy,8,0.8166666666666667,0.8571428571428571,0.823943661971831,0.7551020408163265,0.0,0.6090471399827537,0.7924528301886793,0.8731343283582089,0.7115384615384616,0.0,0.5942814050213374,0.8235294117647058,0.8478260869565217,0.7326732673267328,0,0.6010071915119901
2023,14,9,entropy,9,0.8125,0.8571428571428571,0.8226950354609929,0.74,0.0,0.6049594731509624,0.7924528301886793,0.8656716417910447,0.7115384615384616,0.0,0.5924157333795464,0.8235294117647058,0.8436363636363635,0.7254901960784313,0,0.5981639928698752
2024,14,9,entropy,10,0.8125,0.8571428571428571,0.8226950354609929,0.74,0.0,0.6049594731509624,0.7924528301886793,0.8656716417910447,0.7115384615384616,0.0,0.5924157333795464,0.8235294117647058,0.8436363636363635,0.7254901960784313,0,0.5981639928698752
2025,14,9,entropy,11,0.8125,0.8571428571428571,0.8226950354609929,0.74,0.0,0.6049594731509624,0.7924528301886793,0.8656716417910447,0.7115384615384616,0.0,0.5924157333795464,0.8235294117647058,0.8436363636363635,0.7254901960784313,0,0.5981639928698752
2026,14,9,entropy,12,0.8083333333333333,0.8541666666666666,0.8169014084507042,0.74,0.0,0.6027670187793428,0.7735849056603774,0.8656716417910447,0.7115384615384616,0.0,0.5876987522474709,0.811881188118812,0.8405797101449274,0.7254901960784313,0,0.5944877735855427
2027,14,9,entropy,13,0.8041666666666667,0.8666666666666667,0.8125,0.7254901960784313,0.0,0.6011642156862745,0.7358490566037735,0.8731343283582089,0.7115384615384616,0.0,0.5801304616251111,0.7959183673469387,0.841726618705036,0.7184466019417477,0,0.5890228969984306
2028,14,9,entropy,14,0.8041666666666667,0.8478260869565217,0.8125,0.74,0.0,0.6000815217391304,0.7358490566037735,0.8731343283582089,0.7115384615384616,0.0,0.5801304616251111,0.7878787878787878,0.841726618705036,0.7254901960784313,0,0.5887739006655638
2029,14,9,entropy,15,0.7958333333333333,0.8,0.8384615384615385,0.7,0.0,0.5846153846153845,0.7547169811320755,0.8134328358208955,0.8076923076923077,0.0,0.5939605311613196,0.7766990291262137,0.8257575757575758,0.75,0,0.5881141512209473
2030,14,9,entropy,16,0.7958333333333333,0.8,0.8384615384615385,0.7,0.0,0.5846153846153845,0.7547169811320755,0.8134328358208955,0.8076923076923077,0.0,0.5939605311613196,0.7766990291262137,0.8257575757575758,0.75,0,0.5881141512209473
2031,14,9,entropy,17,0.7958333333333333,0.8,0.8384615384615385,0.7,0.0,0.5846153846153845,0.7547169811320755,0.8134328358208955,0.8076923076923077,0.0,0.5939605311613196,0.7766990291262137,0.8257575757575758,0.75,0,0.5881141512209473
2032,14,9,entropy,18,0.7875,0.7777777777777778,0.8195488721804511,0.7169811320754716,0.0,0.5785769455084251,0.7924528301886793,0.8134328358208955,0.7307692307692307,0.0,0.5841637241947014,0.7850467289719626,0.8164794007490638,0.7238095238095238,0,0.5813339133826375
2033,14,9,entropy,19,0.7875,0.7777777777777778,0.8195488721804511,0.7169811320754716,0.0,0.5785769455084251,0.7924528301886793,0.8134328358208955,0.7307692307692307,0.0,0.5841637241947014,0.7850467289719626,0.8164794007490638,0.7238095238095238,0,0.5813339133826375
2034,14,9,log_loss,1,0.8916666666666667,1.0,0.9111111111111111,0.7818181818181819,0.0,0.6732323232323232,0.9056603773584906,0.917910447761194,0.8269230769230769,0.0,0.6626234755106903,0.9504950495049505,0.9144981412639405,0.8037383177570092,0,0.6671828771314751
2035,14,9,log_loss,2,0.9,0.9411764705882353,0.9111111111111111,0.8333333333333334,0.0,0.67140522875817,0.9056603773584906,0.917910447761194,0.8653846153846154,0.0,0.672238860126075,0.923076923076923,0.9144981412639405,0.8490566037735849,0,0.6716579170286121
2036,14,9,log_loss,3,0.8791666666666667,0.9545454545454546,0.8732394366197183,0.8333333333333334,0.0,0.6652795561246265,0.7924528301886793,0.9253731343283582,0.8653846153846154,0.0,0.6458026449754133,0.865979381443299,0.8985507246376812,0.8490566037735849,0,0.6533966774636413
2037,14,9,log_loss,4,0.8708333333333333,0.8846153846153846,0.9,0.7931034482758621,0.0,0.6444297082228116,0.8679245283018868,0.8731343283582089,0.8846153846153846,0.0,0.6564185603188701,0.8761904761904762,0.8863636363636365,0.8363636363636363,0,0.6497294372294372
2038,14,9,log_loss,5,0.8666666666666667,0.9555555555555556,0.8814814814814815,0.7666666666666667,0.0,0.6509259259259259,0.8113207547169812,0.8880597014925373,0.8846153846153846,0.0,0.6459989602062257,0.8775510204081634,0.8847583643122676,0.8214285714285715,0,0.6459344890372506
2039,14,9,log_loss,6,0.8541666666666666,0.9545454545454546,0.8676470588235294,0.75,0.0,0.643048128342246,0.7924528301886793,0.8805970149253731,0.8653846153846154,0.0,0.6346086151246669,0.865979381443299,0.874074074074074,0.8035714285714286,0,0.6359062210222004
2040,14,9,log_loss,7,0.8333333333333334,0.8571428571428571,0.8518518518518519,0.7678571428571429,0.0,0.6192129629629629,0.7924528301886793,0.8582089552238806,0.8269230769230769,0.0,0.6193962155839092,0.8235294117647058,0.8550185873605949,0.7962962962962962,0,0.6187110738553993
2041,14,9,log_loss,8,0.8166666666666667,0.8571428571428571,0.823943661971831,0.7551020408163265,0.0,0.6090471399827537,0.7924528301886793,0.8731343283582089,0.7115384615384616,0.0,0.5942814050213374,0.8235294117647058,0.8478260869565217,0.7326732673267328,0,0.6010071915119901
2042,14,9,log_loss,9,0.8125,0.8571428571428571,0.8226950354609929,0.74,0.0,0.6049594731509624,0.7924528301886793,0.8656716417910447,0.7115384615384616,0.0,0.5924157333795464,0.8235294117647058,0.8436363636363635,0.7254901960784313,0,0.5981639928698752
2043,14,9,log_loss,10,0.8125,0.8571428571428571,0.8226950354609929,0.74,0.0,0.6049594731509624,0.7924528301886793,0.8656716417910447,0.7115384615384616,0.0,0.5924157333795464,0.8235294117647058,0.8436363636363635,0.7254901960784313,0,0.5981639928698752
2044,14,9,log_loss,11,0.8125,0.8571428571428571,0.8226950354609929,0.74,0.0,0.6049594731509624,0.7924528301886793,0.8656716417910447,0.7115384615384616,0.0,0.5924157333795464,0.8235294117647058,0.8436363636363635,0.7254901960784313,0,0.5981639928698752
2045,14,9,log_loss,12,0.8083333333333333,0.8541666666666666,0.8169014084507042,0.74,0.0,0.6027670187793428,0.7735849056603774,0.8656716417910447,0.7115384615384616,0.0,0.5876987522474709,0.811881188118812,0.8405797101449274,0.7254901960784313,0,0.5944877735855427
2046,14,9,log_loss,13,0.8041666666666667,0.8666666666666667,0.8125,0.7254901960784313,0.0,0.6011642156862745,0.7358490566037735,0.8731343283582089,0.7115384615384616,0.0,0.5801304616251111,0.7959183673469387,0.841726618705036,0.7184466019417477,0,0.5890228969984306
2047,14,9,log_loss,14,0.8041666666666667,0.8478260869565217,0.8125,0.74,0.0,0.6000815217391304,0.7358490566037735,0.8731343283582089,0.7115384615384616,0.0,0.5801304616251111,0.7878787878787878,0.841726618705036,0.7254901960784313,0,0.5887739006655638
2048,14,9,log_loss,15,0.7958333333333333,0.8,0.8384615384615385,0.7,0.0,0.5846153846153845,0.7547169811320755,0.8134328358208955,0.8076923076923077,0.0,0.5939605311613196,0.7766990291262137,0.8257575757575758,0.75,0,0.5881141512209473
2049,14,9,log_loss,16,0.7958333333333333,0.8,0.8384615384615385,0.7,0.0,0.5846153846153845,0.7547169811320755,0.8134328358208955,0.8076923076923077,0.0,0.5939605311613196,0.7766990291262137,0.8257575757575758,0.75,0,0.5881141512209473
2050,14,9,log_loss,17,0.7958333333333333,0.8,0.8384615384615385,0.7,0.0,0.5846153846153845,0.7547169811320755,0.8134328358208955,0.8076923076923077,0.0,0.5939605311613196,0.7766990291262137,0.8257575757575758,0.75,0,0.5881141512209473
2051,14,9,log_loss,18,0.7875,0.7777777777777778,0.8195488721804511,0.7169811320754716,0.0,0.5785769455084251,0.7924528301886793,0.8134328358208955,0.7307692307692307,0.0,0.5841637241947014,0.7850467289719626,0.8164794007490638,0.7238095238095238,0,0.5813339133826375
2052,14,9,log_loss,19,0.7875,0.7777777777777778,0.8195488721804511,0.7169811320754716,0.0,0.5785769455084251,0.7924528301886793,0.8134328358208955,0.7307692307692307,0.0,0.5841637241947014,0.7850467289719626,0.8164794007490638,0.7238095238095238,0,0.5813339133826375
2053,16,4,gini,1,0.7666666666666667,0.9183673469387755,0.777027027027027,0.5581395348837209,0.0,0.5633834772123809,0.8490566037735849,0.8394160583941606,0.4897959183673469,0.0,0.5445671451337731,0.8823529411764707,0.8070175438596491,0.5217391304347826,0,0.5527774038677256
2054,16,4,gini,2,0.7666666666666667,0.9183673469387755,0.777027027027027,0.5581395348837209,0.0,0.5633834772123809,0.8490566037735849,0.8394160583941606,0.4897959183673469,0.0,0.5445671451337731,0.8823529411764707,0.8070175438596491,0.5217391304347826,0,0.5527774038677256
2055,16,4,gini,3,0.7666666666666667,0.9183673469387755,0.777027027027027,0.5581395348837209,0.0,0.5633834772123809,0.8490566037735849,0.8394160583941606,0.4897959183673469,0.0,0.5445671451337731,0.8823529411764707,0.8070175438596491,0.5217391304347826,0,0.5527774038677256
2056,16,4,gini,4,0.7666666666666667,0.9183673469387755,0.777027027027027,0.5581395348837209,0.0,0.5633834772123809,0.8490566037735849,0.8394160583941606,0.4897959183673469,0.0,0.5445671451337731,0.8823529411764707,0.8070175438596491,0.5217391304347826,0,0.5527774038677256
2057,16,4,gini,5,0.7666666666666667,0.9183673469387755,0.777027027027027,0.5581395348837209,0.0,0.5633834772123809,0.8490566037735849,0.8394160583941606,0.4897959183673469,0.0,0.5445671451337731,0.8823529411764707,0.8070175438596491,0.5217391304347826,0,0.5527774038677256
2058,16,4,gini,6,0.7666666666666667,0.9183673469387755,0.777027027027027,0.5581395348837209,0.0,0.5633834772123809,0.8490566037735849,0.8394160583941606,0.4897959183673469,0.0,0.5445671451337731,0.8823529411764707,0.8070175438596491,0.5217391304347826,0,0.5527774038677256
2059,16,4,gini,7,0.7708333333333334,0.9038461538461539,0.7862068965517242,0.5581395348837209,0.0,0.5620481463203998,0.8867924528301887,0.8321167883211679,0.4897959183673469,0.0,0.5521762898796759,0.8952380952380953,0.8085106382978724,0.5217391304347826,0,0.5563719659926876
2060,16,4,gini,8,0.7708333333333334,0.9038461538461539,0.7862068965517242,0.5581395348837209,0.0,0.5620481463203998,0.8867924528301887,0.8321167883211679,0.4897959183673469,0.0,0.5521762898796759,0.8952380952380953,0.8085106382978724,0.5217391304347826,0,0.5563719659926876
2061,16,4,gini,9,0.7708333333333334,0.9038461538461539,0.7862068965517242,0.5581395348837209,0.0,0.5620481463203998,0.8867924528301887,0.8321167883211679,0.4897959183673469,0.0,0.5521762898796759,0.8952380952380953,0.8085106382978724,0.5217391304347826,0,0.5563719659926876
2062,16,4,gini,10,0.7708333333333334,0.9038461538461539,0.7862068965517242,0.5581395348837209,0.0,0.5620481463203998,0.8867924528301887,0.8321167883211679,0.4897959183673469,0.0,0.5521762898796759,0.8952380952380953,0.8085106382978724,0.5217391304347826,0,0.5563719659926876
2063,16,4,gini,11,0.7708333333333334,0.9038461538461539,0.7862068965517242,0.5581395348837209,0.0,0.5620481463203998,0.8867924528301887,0.8321167883211679,0.4897959183673469,0.0,0.5521762898796759,0.8952380952380953,0.8085106382978724,0.5217391304347826,0,0.5563719659926876
2064,16,4,gini,12,0.7708333333333334,0.9038461538461539,0.7862068965517242,0.5581395348837209,0.0,0.5620481463203998,0.8867924528301887,0.8321167883211679,0.4897959183673469,0.0,0.5521762898796759,0.8952380952380953,0.8085106382978724,0.5217391304347826,0,0.5563719659926876
2065,16,4,gini,13,0.7708333333333334,0.9038461538461539,0.7862068965517242,0.5581395348837209,0.0,0.5620481463203998,0.8867924528301887,0.8321167883211679,0.4897959183673469,0.0,0.5521762898796759,0.8952380952380953,0.8085106382978724,0.5217391304347826,0,0.5563719659926876
2066,16,4,gini,14,0.7708333333333334,0.9038461538461539,0.7862068965517242,0.5581395348837209,0.0,0.5620481463203998,0.8867924528301887,0.8321167883211679,0.4897959183673469,0.0,0.5521762898796759,0.8952380952380953,0.8085106382978724,0.5217391304347826,0,0.5563719659926876
