model_index,random_state,max_depth,criterion,min_samples_leaf,accuracy,precision_class_1,precision_class_2,precision_class_3,precision_class_4,average precision,recall_class_1,recall_class_2,recall_class_3,recall_class_4,average recall,f_measure_class_1,f_measure_class_2,f_measure_class_3,f_measure_class_4,average f_measure
3546,21,6,gini,12,0.8625,0.9523809523809523,0.83125,0.8947368421052632,0.0,0.8662728435672515,0.8163265306122449,0.9637681159420289,0.6538461538461539,0.0,0.8625,0.8791208791208791,0.8926174496644295,0.7555555555555555,0,0.8564459167479301
3547,21,6,gini,13,0.8541666666666666,0.9714285714285714,0.825,0.8666666666666667,0.0,0.8604861111111111,0.6938775510204082,0.9565217391304348,0.75,0.0,0.8541666666666666,0.8095238095238094,0.8859060402684564,0.8041237113402062,0,0.8489005550558516
3548,21,6,gini,14,0.8333333333333334,0.9714285714285714,0.7964071856287425,0.868421052631579,0.0,0.8444253598067024,0.6938775510204082,0.9637681159420289,0.6346153846153846,0.0,0.8333333333333334,0.8095238095238094,0.8721311475409836,0.7333333333333333,0,0.8256420765027321
3549,21,6,gini,15,0.8041666666666667,0.8095238095238095,0.7875,0.868421052631579,0.0,0.8062481725146199,0.6938775510204082,0.9130434782608695,0.6346153846153846,0.0,0.8041666666666667,0.7472527472527472,0.8456375838926175,0.7333333333333333,0,0.7976946021912464
3550,21,6,gini,16,0.8,0.8095238095238095,0.782608695652174,0.8648648648648649,0.0,0.8026651651651651,0.6938775510204082,0.9130434782608695,0.6153846153846154,0.0,0.8,0.7472527472527472,0.8428093645484949,0.7191011235955056,0,0.79298473062518
3551,21,6,gini,17,0.7583333333333333,0.8095238095238095,0.7755102040816326,0.6666666666666666,0.0,0.7556405895691609,0.6938775510204082,0.8260869565217391,0.6538461538461539,0.0,0.7583333333333333,0.7472527472527472,0.8,0.6601941747572816,0,0.7556061737615136
3552,21,6,gini,18,0.7541666666666667,0.8095238095238095,0.773972602739726,0.6538461538461539,0.0,0.7519786910197869,0.6938775510204082,0.8188405797101449,0.6538461538461539,0.0,0.7541666666666667,0.7472527472527472,0.795774647887324,0.6538461538461539,0,0.7518011917659806
3553,21,6,gini,19,0.7541666666666667,0.8095238095238095,0.773972602739726,0.6538461538461539,0.0,0.7519786910197869,0.6938775510204082,0.8188405797101449,0.6538461538461539,0.0,0.7541666666666667,0.7472527472527472,0.795774647887324,0.6538461538461539,0,0.7518011917659806
3554,21,6,entropy,1,0.8541666666666666,0.92,0.9193548387096774,0.6818181818181818,0.0,0.8641896383186705,0.9387755102040817,0.8260869565217391,0.8653846153846154,0.0,0.8541666666666666,0.9292929292929293,0.8702290076335878,0.7627118644067796,0,0.8553665564080882
3555,21,6,entropy,2,0.8458333333333333,0.9166666666666666,0.9047619047619048,0.6818181818181818,0.0,0.8551181457431457,0.8979591836734694,0.8260869565217391,0.8653846153846154,0.0,0.8458333333333333,0.9072164948453607,0.8636363636363636,0.7627118644067796,0,0.8470685140766392
3556,21,6,entropy,3,0.8375,0.9130434782608695,0.890625,0.6818181818181818,0.0,0.8462496912055336,0.8571428571428571,0.8260869565217391,0.8653846153846154,0.0,0.8375,0.8842105263157894,0.8571428571428571,0.7627118644067796,0,0.838637695934752
